Word		Original_root		Predicted_root
ہریتا		ہریتا		
،		،		
اے		اے		
ڈی		ڈی		
اے		اے		
جنگاؤں		جنگاؤں		
سید		سید		
عبدالقیوم		عبدالقیوم		
،		،		
اقلیتی		اقلیتی		
قائدین		قائد		
محمد		محمد		
مظہر		مظہر		
شریف		شریف		
،		،		
محمد		محمد		
انور		انور		
،		،		
محمد		محمد		
ابراہیم		ابراہیم		
،		،		
جمال		جمال		
شریف		شریف		
ایڈوکیٹ		ایڈوکیٹ		
,		,		
NULL		null		
صدر		صدر		
جامع		جامع		
مسجد		مسجد		
کمیٹی		کمیٹی		
الحاج		الحاج		
محمد		محمد		
فصیح		فصیح		
الدین		الدین		
کے		کے		
علاوہ		علاوہ		
دیگر		دیگر		
قائدین		قائد		
بھی		بھی		
موجود		موجود		
تھے		تھا		
۔		۔		
ریاستی		ریاستی		
وزیر		وزیر		
آئی		آئی		
ٹی		ٹی		
مسٹر		مسٹر		
پنالہ		پنالہ		
لکشمیا		لکشمیا		
نے		نے		
جنگاؤں		جنگاؤں		
مےں		مےں		
اپنے		اپنا		
مکان		مکان		
کے		کے		
پاس		پاس		
سے		سے		
موٹر		موٹر		
سائیکل		سائیکل		
ریالی		ریالی		
نکالی		نکال		
۔		۔		
رکن		رکن		
پارلیمنٹ		پارلیمنٹ		
مسٹر		مسٹر		
راج		راج		
گوپال		گوپال		
ریڈی		ریڈی		
نے		نے		
موٹر		موٹر		
سائیکل		سائیکل		
خود		خود		
چلائی		چلا		
،		،		
جن		جو		
کے		کے		
پیچھے		پیچھے		
ریاستی		ریاستی		
وزیر		وزیر		
مسٹر		مسٹر		
پنالہ		پنالہ		
لکشمیا		لکشمیا		
بیٹھے		بیٹھا		
ہوئے		ہو		
تھے		تھا		
۔		۔		
جنگاؤں		جنگاؤں		
کی		کا		
تمام		تمام		
سڑکوں		سڑک		
پر		پر		
گھومتے		گھوم		
ہوئے		ہو		
مقامی		مقامی		
پروگرامس		پروگرام		
مےں		مےں		
حصہ		حصہ		
لیا		لے		
۔		۔		
گرنی		گرنی		
گڈہ		گڈہ		
اے		اے		
بی		بی		
وی		وی		
ہائی		ہائی		
اسکول		اسکول		
کے		کے		
پاس		پاس		
کمیونیٹی		کمیونیٹی		
ہال		ہال		
کا		کا		
افتتاح		افتتاح		
کیا		کر		
اور		اور		
گنڈلہ		گنڈلہ		
گڈہ		گڈہ		
کے		کے		
پاس		پاس		
ترکاری		ترکاری		
مارکٹ		مارکٹ		
کا		کا		
افتتاح		افتتاح		
ریاستی		ریاستی		
وزیر		وزیر		
نے		نے		
کیا		کر		
۔		۔		
یہاں		یہاں		
پر		پر		
مخاطب		مخاطب		
کرتے		کر		
ہوئے		ہو		
کہا		کہہ		
کہ		کہ		
ترکاری		ترکاری		
مارکٹ		مارکٹ		
کامپلیکس		کامپلیکس		
تعمیر		تعمیر		
کرنے		کر		
کے		کے		
لئے		لئے		
حکومت		حکومت		
سے		سے		
علیحدہ		علیحدہ		
فنڈس		فنڈ		
منظور		منظور		
کروائے		کروا		
گئے		جا		
۔		۔		
عوام		عام		
کئی		کئی		
مشکلات		مشکل		
سے		سے		
دوچار		دوچار		
تھے		تھا		
،		،		
NULL		null		
اس		یہ		
لئے		لئے		
پختہ		پختہ		
تعمیر		تعمیر		
کی		کر		
گئی		جا		
۔		۔		
ترکاری		ترکاری		
کے		کا		
دوکانداروں		دوکاندار		
کو		کو		
بھی		بھی		
سہولت		سہولت		
ہوگی		ہو		
اور		اور		
عوام		عام		
کو		کو		
بھی		بھی		
سہولت		سہولت		
پہنچےگی		پہنچ		
۔		۔		
ان		یہ		
کے		کے		
ہمراہ		ہمراہ		
جنگاؤں		جنگاؤں		
مارکٹ		مارکٹ		
کمیٹی		کمیٹی		
کے		کا		
چیرمین		چیرمین		
وائی		وائی		
سدھاکر		سدھاکر		
،		،		
سابق		سابق		
مجلس		مجلس		
بلدیہ		بلدیہ		
چیرمین		چیرمین		
ستیہ		ستیہ		
نارائنا		نارائنا		
ریڈی		ریڈی		
،		،		
پنالہ		پنالہ		
وائی		وائی		
شالی		شالی		
،		،		
سرینواس		سرینواس		
ریڈی		ریڈی		
،		،		
محمد		محمد		
ابراہیم		ابراہیم		
،		،		
انور		انور		
،		،		
مظہر		مظہر		
شریف		شریف		
،		،		
ریاض		ریاض		
اور		اور		
دوسرے		دوسرا		
بھی		بھی		
موجود		موجود		
تھے		تھا		
۔		۔		
سابق		سابق		
رکن		رکن		
بلدیہ		بلدیہ		
جنگاؤں		جنگاؤں		
مسٹر		مسٹر		
محمد		محمد		
اکبر		اکبر		
،		،		
شیخ		شیخ		
محمود		محمود		
،		،		
محمد		محمد		
فصیح		فصیح		
الدین		الدین		
اور		اور		
جمال		جمال		
شریف		شریف		
ایڈوکیٹ		ایڈوکیٹ		
نے		نے		
کلکٹر		کلکٹر		
ورنگل		ورنگل		
سے		سے		
درخواست		درخواست		
کی		کا		
ہے		ہے		
کہ		کہ		
جنگاؤں		جنگاؤں		
مےں		مےں		
پکوان		پکوان		
گیس		گیس		
صحیح		صحیح		
طریقے		طریقہ		
سے		سے		
سربراہ		سربراہ		
نہیں		نہیں		
ہو		ہو		
رہی		رہ		
ہے		ہے		
۔		۔		
بکنگ		بکنگ		
کے		کے		
بعد		بعد		
اےک		اےک		
مہینہ		مہینہ		
انتظار		انتظار		
کرنا		کر		
پڑ		پڑ		
رہا		رہ		
ہے		ہے		
،		،		
NULL		null		
جس		جو		
سے		سے		
عوام		عام		
کو		کو		
مشکلات		مشکل		
کا		کا		
سامنا		سامنا		
کرنا		کر		
پڑ		پڑ		
رہا		رہ		
ہے		ہے		
۔		۔		
لہذا		لہذا		
جنگاؤں		جنگاؤں		
گیس		گیس		
کمپنی		کمپنی		
کا		کا		
جائزہ		جائزہ		
لیتے		لے		
ہوئے		ہو		
گیس		گیس		
صحیح		صحیح		
طریقے		طریقہ		
سے		سے		
سربراہ		سربراہ		
کرنے		کر		
کی		کا		
ہدایت		ہدایت		
دیں		دے		
اور		اور		
اس		یہ		
جانب		جانب		
سیول		سیول		
سپلائز		سپلائز		
کے		کا		
عہدہ_دار		عہدہ_دار		
بھی		بھی		
دلچسپی		دلچسپی		
لیں		لے		
،		،		
تاکہ		تاکہ		
عوام		عام		
کو		کو		
جلد		جلد		
سے		سے		
جلد		جلد		
گیس		گیس		
مل		مل		
سکے		سک		
۔		۔		
حلیم		حلیم		
بابر		بابر		
صدر		صدر		
بزم		بزم		
کہکشاں		کہکشاں		
کے		کے		
بموجب		بموجب		
،		،		
خاندان		خاندان		
معروف		معروف		
ولی		ولی		
حضرت		حضرت		
نعمت		نعمت		
اللہ		اللہ		
قادری		قادری		
پرگی		پرگی		
سے		سے		
وابستہ		وابستہ		
جواں		جواں		
سال		سال		
میر		میر		
شعیب		شعیب		
علی		علی		
کی		کا		
اپنے		اپنا		
وطن		وطن		
عزیز		عزیز		
مےں		مےں		
چند		چند		
ماہ		ماہ		
قیام		قیام		
کے		کے		
بعد		بعد		
واپسی		واپسی		
جدہ		جدہ		
سعودی		سعودی		
عرب		عرب		
پر		پر		
اےک		اےک		
وداعی		وداعی		
تقریب		تقریب		
کا		کا		
انعقاد		انعقاد		
3		3		
مئی		مئی		
بروز		بروز		
منگل		منگل		
بمقام		بمقام		
کہکشاں		کہکشاں		
ہال		ہال		
نیو		نیو		
ٹاؤن		ٹاؤن		
عمل		عمل		
مےں		مےں		
آ		آ		
رہا		رہ		
ہے		ہے		
NULL		null		
جس		جو		
کی		کا		
صدارت		صدارت		
مولانا		مولانا		
غوث		غوث		
محی		محی		
الدین		الدین		
المعروف		المعروف		
معلوم		معلوم		
شاہ		شاہ		
کریں_گے		کر		
۔		۔		
مہمان		مہمان		
خصوصی		خصوصی		
کی		کا		
حیثیت		حیثیت		
سے		سے		
مسرز		مسرز		
محسن		محسن		
پاشاہ		پاشاہ		
قادری		قادری		
،		،		
ایم		ایم		
اے		اے		
نعیم		نعیم		
سیٹھ		سیٹھ		
،		،		
NULL		null		
غلام		غلام		
حامد		حامد		
خان		خان		
نقش_بندی		نقش_بندی		
شرکت		شرکت		
کریں_گے		کر		
۔		۔		
ڈاکٹر		بعد		
سلیم		سلیم		
عابدی		عابدی		
نظامت		نظامت		
کے		کا		
فرائض		فرض		
انجام		انجام		
دیں_گے		دے		
۔		۔		
حلیم		حلیم		
بابر		بابر		
داعی		داعی		
نے		نے		
شرکت		شرکت		
کی		کا		
خواہش		خواہش		
کی		کر		
ہے		ہے		
۔		۔		
صفا		صفا		
بیت		بیت		
المال		المال		
ورنگل		ورنگل		
کے		کا		
زیر		زیر		
اہتمام		اہتمام		
حسب		حسب		
سابق		سابق		
موسم		موسم		
گرما		گرما		
مےں		مےں		
ایم		ایم		
جی		جی		
ایم		ایم		
دواخانہ		دواخانہ		
مےں		مےں		
پانی		پانی		
پلانے		پلا		
کا		کا		
انتظام		انتظام		
کیا		کر		
گیا		جا		
ہے		ہے		
۔		۔		
ایم		ایم		
جی		جی		
ایم		ایم		
دواخانہ		دواخانہ		
مےں		مےں		
آج		آج		
ڈاکٹر		ڈاکٹر		
اشوک		اشوک		
کمار		کمار		
سپرنٹنڈنٹ		سپرنٹنڈنٹ		
کے		کا		
ہاتھوں		ہاتھ		
اس		یہ		
آبدار		آبدار		
خانہ		خانہ		
کا		کا		
افتتاح		افتتاح		
عمل		عمل		
مےں		مےں		
آیا		آ		
۔		۔		
اس		یہ		
اختتامی		اختتامی		
تقریب		تقریب		
مےں		مےں		
ڈاکٹر		ڈاکٹر		
منوہر		منوہر		
،		،		
پروفیسر		پروفیسر		
و		و		
ڈاکٹر		ڈاکٹر		
ناگیشور		ناگیشور		
راؤ		راؤ		
،		،		
مولانا		مولانا		
محمد		محمد		
فصیح		فصیح		
الدین		الدین		
قاسمی		قاسمی		
،		،		
قاری		قاری		
سی		سی		
شبیر		شبیر		
احمد		احمد		
،		،		
عبدالقھار		عبدالقھار		
،		،		
حافظ		حافظ		
محمد		محمد		
شاہد		شاہد		
احمد		احمد		
،		،		
عبدالرزاق		عبدالرزاق		
،		،		
حافظ		حافظ		
سید		سید		
صادق		صادق		
حسین		حسین		
،		،		
محمد		محمد		
شکیل		شکیل		
،		،		
عبدالرحیم		عبدالرحیم		
و		و		
ڈاکٹرس		ڈاکٹرس		
اور		اور		
عوام		عام		
کی		کا		
کثیر		کثیر		
تعداد		تعداد		
شریک		شریک		
رہی		رہ		
۔		۔		
مولانا		مولانا		
محمد		محمد		
یوسف		یوسف		
شریف		شریف		
حسامی		حسامی		
کی		کا		
رقت_انگیز		رقت_انگیز		
دعا		دعا		
پر		پر		
اس		یہ		
تقریب		تقریب		
کا		کا		
اختتام		اختتام		
عمل		عمل		
مےں		مےں		
آیا		آ		
۔		۔		
سیشن		سیشن		
کورٹ		کورٹ		
آرتھر		آرتھر		
روڈ		روڈ		
سنٹرل		سنٹرل		
جیل		جیل		
کے		کا		
عہدیدار		عہدیدار		
کی		کا		
جانب		جانب		
سے		سے		
دائرکردہ		دائرکردہ		
درخواست		درخواست		
کی		کا		
7		7		
مئی		مئی		
کو		کو		
سماعت		سماعت		
کرےگی		کر		
جس		جو		
مےں		مےں		
حسن		حسن		
علی		علی		
خان		خان		
کو		کو		
پاسپورٹ		پاسپورٹ		
جعل_سازی		جعل_سازی		
مقدمہ		مقدمہ		
کے		کا		
سلسلے		سلسلہ		
مےں		مےں		
پٹنہ		پٹنہ		
منتقل		منتقل		
کرنے		کر		
کے		کے		
لیے		لیے		
اجازت		اجازت		
طلب		طلب		
کی		کر		
گئی		جا		
ہے		ہے		
۔		۔		
سیشن		سیشن		
کورٹ		کورٹ		
آرتھر		آرتھر		
روڈ		روڈ		
سنٹرل		سنٹرل		
جیل		جیل		
کے		کا		
عہدیدار		عہدیدار		
کی		کا		
جانب		جانب		
سے		سے		
دائرکردہ		دائرکردہ		
درخواست		درخواست		
کی		کا		
7		7		
مئی		مئی		
کو		کو		
سماعت		سماعت		
کرےگی		کر		
NULL		null		
جس		جو		
مےں		مےں		
حسن		حسن		
علی		علی		
خان		خان		
کو		کو		
پاسپورٹ		پاسپورٹ		
جعل_سازی		جعل_سازی		
مقدمہ		مقدمہ		
کے		کا		
سلسلے		سلسلہ		
مےں		مےں		
پٹنہ		پٹنہ		
منتقل		منتقل		
کرنے		کر		
کے		کے		
لیے		لیے		
اجازت		اجازت		
طلب		طلب		
کی		کر		
گئی		جا		
ہے		ہے		
۔		۔		
اسی		یہ		
تاریخ		تاریخ		
کو		کو		
حسن		حسن		
علی		علی		
خان		خان		
کو		کو		
ریمانڈ		ریمانڈ		
مےں		مےں		
توسیع		توسیع		
کے		کے		
لیے		لیے		
پیش		پیش		
کیا		کر		
جانے		جا		
والا		والا		
ہے		ہے		
۔		۔		
پٹنہ		پٹنہ		
پولیس		پولیس		
نے		نے		
کل		کل		
عدالت		عدالت		
سے		سے		
رجوع		رجوع		
ہوتے		ہو		
ہوئے		ہو		
حسن		حسن		
علی		علی		
خان		خان		
کو		کو		
تحویل		تحویل		
مےں		مےں		
دینے		دے		
کی		کا		
خواہش		خواہش		
کی		کر		
تھی		تھا		
۔		۔		
انھوں		وہ		
نے		نے		
چیف		چیف		
جوڈیشیل		جوڈیشیل		
مجسٹریٹ		مجسٹریٹ		
پٹنہ		پٹنہ		
کا		کا		
جاری_کردہ		جاری_کردہ		
وارنٹ		وارنٹ		
دکھایا		دکھا		
NULL		null		
جس		جو		
مےں		مےں		
کہا		کہہ		
گیا		جا		
ہے		ہے		
کہ		کہ		
1997		1997		
پاسپورٹ		پاسپورٹ		
جعل_سازی		جعل_سازی		
مقدمہ		مقدمہ		
مےں		مےں		
انھیں		وہ		
عدالت		عدالت		
کے		کے		
روبرو		روبرو		
پیش		پیش		
کیا		کر		
جائے		جا		
۔		۔		
حسن		حسن		
علی		علی		
خان		خان		
کے		کا		
وکیل		وکیل		
آئی		آئی		
پی		پی		
بگاڈیا		بگاڈیا		
نے		نے		
اس		یہ		
درخواست		درخواست		
پر		پر		
اعتراض		اعتراض		
کرتے		کر		
ہوئے		ہو		
کہا		کہہ		
کہ		کہ		
یہ		یہ		
وارنٹ		وارنٹ		
آرتھر		آرتھر		
روڈ		روڈ		
جیل		جیل		
کے		کا		
نام		نام		
ہے		ہے		
اور		اور		
عدالت		عدالت		
کے		کا		
نام		نام		
سے		سے		
نہیں		نہیں		
بھیجا		بھیج		
گیا		جا		
ہے		ہے		
چنانچہ		چنانچہ		
اسے		یہ		
واپس		واپس		
کر		کر		
دیا		دے		
جانا		جا		
چاہئے		چاہئے		
۔		۔		
تاہم		تاہم		
ایڈیشنل		ایڈیشنل		
سینئر		سینئر		
جیلر		جیلر		
آرتھر		آرتھر		
روڈ		روڈ		
گویند		گویند		
پاٹل		پاٹل		
نے		نے		
درخواست		درخواست		
دیتے		دے		
ہوئے		ہو		
کہا		کہہ		
کہ		کہ		
ممبئی		ممبئی		
کی		کا		
سیشن		سیشن		
کورٹ		کورٹ		
جیل		جیل		
کے		کا		
حکام		حاکم		
کو		کو		
ملزم		ملزم		
حسن		حسن		
علی		علی		
خان		خان		
کو		کو		
پٹنہ		پٹنہ		
روانہ		روانہ		
کرنے		کر		
کی		کا		
اجازت		اجازت		
دے		دے		
سکتی		سک		
ہے		ہے		
کیوںکہ		کیوںکہ		
حسن		حسن		
علی		علی		
خان		خان		
اس		یہ		
وقت		وقت		
عدالت		عدالت		
کی		کا		
تحویل		تحویل		
مےں		مےں		
ہےں		ہے		
۔		۔		
انھیں		وہ		
7		7		
مئی		مئی		
تک		تک		
کے		کے		
لیے		لیے		
اس		یہ		
سے		سے		
پہلے		پہلے		
عدالتی		عدالتی		
تحویل		تحویل		
مےں		مےں		
دیا		دے		
گیا		جا		
تھا		تھا		
۔		۔		
عدالت		عدالت		
4		4		
مئی		مئی		
کو		کو		
ملزم		ملزم		
کو		کو		
طبی		طبی		
مدد		مدد		
فراہم		فراہم		
کرنے		کر		
کی		کا		
درخواست		درخواست		
پر		پر		
بھی		بھی		
غور		غور		
کریگی		کر		
کیونکہ		کیونکہ		
حسن		حسن		
علی		علی		
خان		خان		
نے		نے		
کہا		کہہ		
کہ		کہ		
وہ		وہ		
ذیابطیس		ذیابیطس		
کے		کا		
مریض		مریض		
ہےں		ہے		
اور		اور		
انھیں		وہ		
فوری		فوری		
علاج		علاج		
کی		کا		
ضرورت		ضرورت		
ہے		ہے		
۔		۔		
کانگریس		کانگریس		
زیر		زیر		
قیادت		قیادت		
یو		یو		
پی		پی		
اے		اے		
حکومت		حکومت		
کی		کا		
کلیدی		کلیدی		
حلیف		حلیف		
ڈی		ڈی		
ایم		ایم		
کے		کے		
نے		نے		
مرکز		مرکز		
سے		سے		
سری		سری		
لنکا		لنکا		
مےں		مےں		
جنگی		جنگی		
جرائم		جرم		
کے		کا		
ذمہ_داروں		ذمہ_دار		
کے		کے		
خلاف		خلاف		
کارروائی		کارروائی		
کو		کو		
یقینی		یقینی		
بنانے		بنا		
کا		کا		
مطالبہ		مطالبہ		
کیا		کر		
۔		۔		
اقوام		اقوام		
متحدہ		متحدہ		
کی		کا		
رپورٹ		رپورٹ		
کا		کا		
حوالہ		حوالہ		
دیتے		دے		
ہوئے		ہو		
جس		جو		
مےں		مےں		
اس		یہ		
کے		کے		
مطابق		مطابق		
سری		سری		
لنکا		لنکا		
کی		کا		
فوج		فوج		
اور		اور		
ایل		ایل		
ٹی		ٹی		
ٹی		ٹی		
ای		ای		
کے		کے		
مابین		مابین		
جنگ		جنگ		
کے		کا		
آخری		آخری		
مراحل		مرحلہ		
مےں		مےں		
ہزاروں		ہزار		
عام		عام		
شہریوں		شہری		
کی		کا		
ہلاکت		ہلاکت		
واقع		واقع		
ہوئی		ہو		
,		,		
ڈی		ڈی		
ایم		ایم		
کے		کے		
کی		کا		
اعلیٰ		اعلیٰ		
سطحی		سطحی		
کمیٹی		کمیٹی		
نے		نے		
کہا		کہہ		
کہ		کہ		
یو		یو		
پی		پی		
اے		اے		
مےں		مےں		
شامل		شامل		
جماعتوں		جماعت		
کو		کو		
مل		مل		
کر		کر		
ذمہ_داروں		ذمہ_دار		
کے		کے		
خلاف		خلاف		
کارروائی		کارروائی		
کو		کو		
یقینی		یقینی		
بنانا		بنا		
چاہیے		چاہئے		
۔		۔		
اس		یہ		
دوران		دوران		
انا		انا		
ڈی		ڈی		
ایم		ایم		
کے		کے		
سربراہ		سربراہ		
جئے		جئے		
للیتا		للیتا		
نے		نے		
بھی		بھی		
حکومت		حکومت		
ہند		ہند		
پر		پر		
سری		سری		
لنکا		لنکا		
کے		کا		
